Departure_Tm_Mnts,O_MSP,O_ATL,O_LAX,D_Sunday,D_Tuesday,D_Wednesady,D_Thursday,D_Friday,D_Saturday,O_Visibility,D_Visibility,Schd_Blk_Tm_Mnt_Ct,Domestic,International,D_June,D_July
0,1,0,0,0,0,1,0,0,0,10,10,91,1,0,1,0
0,0,1,0,0,0,0,0,1,0,10,10,107,1,0,0,1
0,0,0,1,0,0,0,0,1,0,10,10,225,1,0,0,1
0,0,1,0,0,0,0,0,1,0,10,10,124,1,0,0,1
5,1,0,0,0,0,0,0,0,1,10,10,154,1,0,0,1
0,0,1,0,0,0,0,0,0,1,10,10,130,1,0,0,1
0,1,0,0,0,0,0,0,0,1,10,10,55,1,0,0,1
-1,0,0,1,0,0,1,0,0,0,10,10,79,1,0,1,0
0,1,0,0,0,1,0,0,0,0,10,10,153,1,0,1,0
0,0,0,1,0,0,0,1,0,0,10,10,330,1,0,1,0
0,0,1,0,0,0,0,0,0,1,10,10,155,1,0,0,1
0,0,1,0,1,0,0,0,0,0,10,10,81,1,0,0,1
0,1,0,0,0,0,1,0,0,0,10,10,178,1,0,1,0
17,0,1,0,0,0,0,0,1,0,10,10,72,1,0,0,1
-1,1,0,0,0,0,1,0,0,0,10,10,112,1,0,1,0
0,0,1,0,0,0,1,0,0,0,9,10,92,1,0,1,0
0,1,0,0,0,0,0,0,0,1,10,10,48,1,0,0,1
0,1,0,0,0,0,0,0,0,1,10,10,61,1,0,0,1
0,0,1,0,0,0,1,0,0,0,9,10,141,1,0,1,0
0,0,1,0,1,0,0,0,0,0,10,10,55,1,0,0,1
0,0,1,0,0,0,1,0,0,0,9,10,126,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,106,1,0,1,0
0,0,0,1,0,1,0,0,0,0,10,10,115,1,0,1,0
0,1,0,0,1,0,0,0,0,0,10,10,205,1,0,0,1
3,0,1,0,0,0,0,1,0,0,7,10,48,1,0,1,0
0,1,0,0,0,0,0,0,1,0,10,10,59,1,0,0,1
0,1,0,0,0,0,0,0,1,0,10,10,161,1,0,0,1
0,1,0,0,0,0,0,0,1,0,10,10,71,1,0,0,1
0,0,1,0,0,1,0,0,0,0,10,10,64,1,0,1,0
0,1,0,0,0,0,0,1,0,0,10,10,97,1,0,1,0
1,0,1,0,0,1,0,0,0,0,10,10,134,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,84,1,0,1,0
0,0,1,0,0,1,0,0,0,0,10,10,144,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,124,1,0,1,0
0,1,0,0,0,0,0,0,0,1,10,10,128,1,0,0,1
-1,1,0,0,0,0,0,0,1,0,10,10,103,1,0,0,1
5,0,1,0,0,0,0,1,0,0,7,10,101,1,0,1,0
2,1,0,0,0,0,1,0,0,0,10,10,198,1,0,1,0
1,1,0,0,0,0,0,1,0,0,10,10,155,1,0,1,0
1,0,1,0,0,0,0,0,0,1,10,10,58,1,0,0,1
0,1,0,0,0,0,0,0,1,0,10,10,156,1,0,0,1
0,0,1,0,0,0,0,1,0,0,7,10,145,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,140,1,0,1,0
7,1,0,0,0,1,0,0,0,0,10,10,197,1,0,1,0
0,0,0,1,0,1,0,0,0,0,10,10,122,1,0,1,0
2,0,1,0,0,1,0,0,0,0,10,10,93,1,0,1,0
0,0,1,0,0,1,0,0,0,0,10,10,75,1,0,1,0
0,1,0,0,0,0,0,0,1,0,10,10,59,1,0,0,1
0,0,1,0,0,0,0,1,0,0,7,10,117,1,0,1,0
1,0,1,0,0,0,1,0,0,0,9,10,58,1,0,1,0
0,1,0,0,0,0,1,0,0,0,10,10,198,1,0,1,0
0,0,1,0,0,0,0,0,0,1,10,10,94,1,0,0,1
1,0,1,0,0,0,1,0,0,0,9,10,89,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,79,1,0,1,0
-1,0,0,1,0,0,0,1,0,0,10,10,87,1,0,1,0
0,0,0,1,0,0,0,1,0,0,10,10,74,1,0,1,0
2,1,0,0,0,0,0,0,1,0,10,10,68,1,0,0,1
0,0,1,0,0,0,0,0,1,0,10,10,66,1,0,0,1
0,0,1,0,0,0,0,1,0,0,7,10,98,1,0,1,0
0,0,1,0,0,0,1,0,0,0,9,10,92,1,0,1,0
0,0,1,0,0,0,0,0,0,1,10,10,92,1,0,0,1
0,0,0,1,0,0,1,0,0,0,10,10,76,1,0,1,0
0,0,1,0,0,0,0,0,0,1,10,10,285,1,0,0,1
0,1,0,0,1,0,0,0,0,0,10,10,128,1,0,0,1
1,0,1,0,0,0,0,1,0,0,7,10,67,1,0,1,0
0,0,1,0,0,0,1,0,0,0,9,10,119,1,0,1,0
6,0,1,0,0,1,0,0,0,0,10,10,61,1,0,1,0
1,1,0,0,0,1,0,0,0,0,10,10,112,1,0,1,0
1,0,1,0,0,1,0,0,0,0,10,10,154,1,0,1,0
0,1,0,0,0,0,0,1,0,0,10,10,148,1,0,1,0
0,1,0,0,0,1,0,0,0,0,10,10,50,1,0,1,0
0,0,1,0,0,0,1,0,0,0,9,10,87,1,0,1,0
0,1,0,0,1,0,0,0,0,0,10,8,84,1,0,0,1
0,0,1,0,0,0,0,0,0,1,10,10,144,1,0,0,1
0,0,0,1,1,0,0,0,0,0,10,10,70,1,0,0,1
0,0,1,0,0,1,0,0,0,0,10,10,124,1,0,1,0
1,0,1,0,0,0,0,0,1,0,10,10,109,1,0,0,1
0,0,0,1,0,0,0,0,0,1,10,10,74,1,0,0,1
1,0,1,0,0,1,0,0,0,0,10,10,123,1,0,1,0
0,0,1,0,0,0,0,0,1,0,10,10,107,1,0,0,1
0,1,0,0,0,0,0,1,0,0,10,10,67,1,0,1,0
16,0,1,0,0,0,0,0,0,1,10,10,111,1,0,0,1
1,1,0,0,0,0,0,0,0,1,10,10,183,1,0,0,1
0,0,1,0,0,0,0,1,0,0,7,10,239,1,0,1,0
0,0,1,0,0,0,1,0,0,0,9,10,49,1,0,1,0
1,0,1,0,0,0,1,0,0,0,9,10,70,1,0,1,0
0,0,1,0,0,0,0,0,0,1,10,10,134,1,0,0,1
0,0,1,0,0,0,0,0,1,0,10,10,58,1,0,0,1
0,0,1,0,0,0,0,0,1,0,10,9,96,1,0,0,1
0,1,0,0,0,0,1,0,0,0,10,10,86,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,100,1,0,1,0
2,0,1,0,0,0,0,0,0,1,10,10,245,1,0,0,1
0,0,0,1,0,0,0,1,0,0,10,10,124,1,0,1,0
0,0,1,0,0,0,1,0,0,0,9,10,67,1,0,1,0
1,0,1,0,0,1,0,0,0,0,10,10,106,1,0,1,0
0,0,1,0,1,0,0,0,0,0,10,10,325,1,0,0,1
7,1,0,0,1,0,0,0,0,0,10,10,74,1,0,0,1
-1,1,0,0,0,0,1,0,0,0,10,10,72,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,122,1,0,1,0
0,0,1,0,0,0,0,0,0,1,10,10,137,1,0,0,1
1,0,1,0,0,0,1,0,0,0,9,10,93,1,0,1,0
0,1,0,0,1,0,0,0,0,0,10,10,96,1,0,0,1
0,0,1,0,0,0,0,1,0,0,7,10,124,1,0,1,0
0,0,1,0,0,0,0,0,0,1,10,10,103,1,0,0,1
0,0,1,0,0,1,0,0,0,0,10,10,150,1,0,1,0
1,0,1,0,0,0,0,0,1,0,10,10,61,1,0,0,1
0,1,0,0,0,0,1,0,0,0,10,10,169,1,0,1,0
0,1,0,0,0,1,0,0,0,0,10,10,147,1,0,1,0
0,1,0,0,0,0,0,1,0,0,10,10,61,1,0,1,0
0,0,0,1,0,0,1,0,0,0,10,10,84,1,0,1,0
0,0,1,0,1,0,0,0,0,0,10,10,48,1,0,0,1
0,1,0,0,0,0,0,0,0,1,10,10,228,1,0,0,1
1,0,1,0,0,0,1,0,0,0,9,10,107,1,0,1,0
0,0,1,0,1,0,0,0,0,0,10,10,109,1,0,0,1
0,0,1,0,0,0,0,0,1,0,10,10,268,1,0,0,1
0,1,0,0,0,1,0,0,0,0,10,10,128,1,0,1,0
0,0,0,1,0,0,1,0,0,0,10,10,210,1,0,1,0
0,0,1,0,0,0,0,0,0,1,10,10,78,1,0,0,1
0,1,0,0,1,0,0,0,0,0,10,10,173,1,0,0,1
0,0,1,0,0,0,0,1,0,0,7,10,115,1,0,1,0
0,1,0,0,0,0,1,0,0,0,10,10,173,1,0,1,0
3,1,0,0,0,0,0,0,1,0,10,10,86,1,0,0,1
1,0,1,0,0,1,0,0,0,0,10,10,105,1,0,1,0
-1,0,1,0,1,0,0,0,0,0,10,10,92,1,0,0,1
0,0,1,0,0,1,0,0,0,0,10,10,273,1,0,1,0
1,0,0,1,0,0,0,0,0,1,10,10,217,1,0,0,1
1,0,0,1,1,0,0,0,0,0,10,10,270,1,0,0,1
0,0,1,0,0,1,0,0,0,0,10,10,69,1,0,1,0
0,1,0,0,0,0,1,0,0,0,10,10,201,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,55,1,0,1,0
0,1,0,0,0,1,0,0,0,0,10,10,67,1,0,1,0
0,1,0,0,0,0,0,1,0,0,10,10,73,1,0,1,0
0,1,0,0,0,0,0,0,1,0,10,10,81,1,0,0,1
0,0,1,0,0,1,0,0,0,0,10,10,58,1,0,1,0
3,0,1,0,0,0,0,0,0,1,10,10,67,1,0,0,1
1,0,1,0,0,1,0,0,0,0,10,10,77,1,0,1,0
0,0,0,1,0,0,0,0,1,0,10,10,108,1,0,0,1
0,0,1,0,0,0,0,0,0,1,10,10,63,1,0,0,1
0,0,1,0,0,0,0,0,1,0,10,10,63,1,0,0,1
1,0,1,0,0,0,0,0,1,0,10,10,144,1,0,0,1
0,0,1,0,0,1,0,0,0,0,10,10,104,1,0,1,0
5,1,0,0,0,0,0,1,0,0,10,10,83,1,0,1,0
1,0,1,0,1,0,0,0,0,0,10,10,88,1,0,0,1
0,0,1,0,0,0,1,0,0,0,9,10,106,1,0,1,0
-1,0,1,0,1,0,0,0,0,0,10,10,70,1,0,0,1
0,0,1,0,1,0,0,0,0,0,10,10,184,1,0,0,1
0,0,1,0,0,0,1,0,0,0,9,10,187,1,0,1,0
0,1,0,0,1,0,0,0,0,0,10,10,96,1,0,0,1
0,0,1,0,1,0,0,0,0,0,10,10,101,1,0,0,1
0,0,0,1,0,1,0,0,0,0,10,10,265,1,0,1,0
0,1,0,0,0,0,0,0,0,1,10,10,146,1,0,0,1
1,0,1,0,0,0,0,0,0,1,10,10,87,1,0,0,1
0,1,0,0,0,1,0,0,0,0,10,10,72,1,0,1,0
0,0,1,0,0,0,0,0,0,1,10,10,133,1,0,0,1
-1,1,0,0,0,0,0,0,1,0,10,10,195,1,0,0,1
0,0,1,0,0,0,0,1,0,0,7,10,62,1,0,1,0
0,1,0,0,0,0,0,1,0,0,10,10,71,1,0,1,0
0,0,1,0,1,0,0,0,0,0,10,10,56,1,0,0,1
1,0,0,1,0,0,0,0,0,1,10,10,70,1,0,0,1
3,0,0,1,0,1,0,0,0,0,10,10,153,1,0,1,0
1,0,1,0,0,0,0,1,0,0,7,10,123,1,0,1,0
6,1,0,0,1,0,0,0,0,0,10,10,85,1,0,0,1
3,0,1,0,0,0,0,0,1,0,10,10,86,1,0,0,1
0,1,0,0,0,1,0,0,0,0,10,10,115,1,0,1,0
0,1,0,0,0,0,0,1,0,0,10,10,77,1,0,1,0
2,1,0,0,0,1,0,0,0,0,10,10,66,1,0,1,0
4,0,1,0,0,0,0,0,0,1,10,10,114,1,0,0,1
1,0,1,0,0,0,1,0,0,0,9,10,104,1,0,1,0
0,0,1,0,0,1,0,0,0,0,10,10,61,1,0,1,0
0,0,1,0,0,0,1,0,0,0,9,10,71,1,0,1,0
0,0,1,0,0,0,1,0,0,0,9,10,154,1,0,1,0
0,0,1,0,1,0,0,0,0,0,10,10,137,1,0,0,1
1,0,1,0,0,0,0,0,1,0,10,10,56,1,0,0,1
-1,0,0,1,0,0,0,1,0,0,10,10,184,1,0,1,0
0,1,0,0,0,0,1,0,0,0,10,10,91,1,0,1,0
0,0,1,0,0,1,0,0,0,0,10,10,107,1,0,1,0
2,0,1,0,0,0,0,0,1,0,10,10,152,1,0,0,1
-1,0,0,1,0,0,1,0,0,0,10,10,87,1,0,1,0
2,0,1,0,0,0,0,1,0,0,7,10,123,1,0,1,0
0,0,1,0,0,1,0,0,0,0,10,1,84,1,0,1,0
0,0,1,0,0,0,0,0,0,1,10,10,133,1,0,0,1
0,1,0,0,0,0,0,1,0,0,10,10,52,1,0,1,0
-1,0,0,1,0,0,1,0,0,0,10,10,79,1,0,1,0
0,1,0,0,0,0,0,0,1,0,10,10,153,1,0,0,1
5,0,0,1,0,0,0,0,0,1,10,10,342,1,0,0,1
0,0,1,0,1,0,0,0,0,0,10,10,81,1,0,0,1
0,1,0,0,0,0,0,1,0,0,10,10,178,1,0,1,0
17,0,1,0,0,0,0,0,1,0,10,10,72,1,0,0,1
-1,1,0,0,0,0,1,0,0,0,10,10,112,1,0,1,0
5,0,1,0,0,0,0,0,1,0,10,9,92,1,0,0,1
0,0,1,0,0,0,0,1,0,0,7,10,155,1,0,1,0
0,1,0,0,0,0,0,0,0,1,10,10,48,1,0,0,1
0,1,0,0,0,0,0,0,0,1,10,10,61,1,0,0,1
0,0,1,0,0,0,0,0,1,0,10,10,143,1,0,0,1
2,0,1,0,1,0,0,0,0,0,10,10,88,1,0,0,1
-1,0,1,0,0,0,0,0,0,1,10,10,65,1,0,0,1
0,0,0,1,0,0,1,0,0,0,10,10,115,1,0,1,0
1,0,1,0,0,1,0,0,0,0,10,10,114,1,0,1,0
0,0,1,0,0,0,0,0,0,1,10,10,101,1,0,0,1
0,1,0,0,0,0,0,1,0,0,10,10,205,1,0,1,0
-1,0,1,0,0,0,1,0,0,0,9,10,122,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,144,1,0,1,0
0,1,0,0,0,0,0,0,1,0,10,10,71,1,0,0,1
0,0,1,0,0,1,0,0,0,0,10,10,64,1,0,1,0
-1,1,0,0,1,0,0,0,0,0,10,10,103,1,0,0,1
0,0,1,0,0,0,0,0,1,0,10,10,77,1,0,0,1
0,1,0,0,0,0,0,1,0,0,10,10,197,1,0,1,0
0,1,0,0,0,1,0,0,0,0,10,10,128,1,0,1,0
5,0,1,0,0,0,1,0,0,0,9,10,101,1,0,1,0
2,1,0,0,0,0,1,0,0,0,10,10,198,1,0,1,0
1,0,1,0,0,0,0,1,0,0,7,10,63,1,0,1,0
0,1,0,0,0,0,0,1,0,0,10,10,156,1,0,1,0
1,0,1,0,1,0,0,0,0,0,10,10,138,1,0,0,1
0,1,0,0,0,1,0,0,0,0,10,10,197,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,135,1,0,1,0
0,0,0,1,0,0,0,1,0,0,10,10,122,1,0,1,0
0,1,0,0,0,0,0,0,1,0,10,10,59,1,0,0,1
4,0,1,0,1,0,0,0,0,0,10,10,116,1,0,0,1
0,0,1,0,0,0,0,1,0,0,7,10,58,1,0,1,0
2,1,0,0,0,0,0,0,0,1,10,10,203,1,0,0,1
0,0,1,0,0,1,0,0,0,0,10,10,101,1,0,1,0
0,0,1,0,0,0,0,0,0,1,10,10,89,1,0,0,1
1,0,1,0,0,0,1,0,0,0,9,10,93,1,0,1,0
-1,0,0,1,0,0,0,1,0,0,10,10,87,1,0,1,0
0,0,1,0,0,0,0,0,0,1,10,10,68,1,0,0,1
0,0,0,1,0,0,0,0,0,1,10,10,74,1,0,0,1
2,1,0,0,0,0,0,0,1,0,10,10,68,1,0,0,1
2,0,1,0,1,0,0,0,0,0,10,10,134,1,0,0,1
0,0,1,0,0,0,0,1,0,0,7,10,98,1,0,1,0
-1,0,1,0,0,0,0,0,1,0,10,10,69,1,0,0,1
0,0,1,0,0,0,0,0,1,0,10,10,92,1,0,0,1
0,0,1,0,0,0,0,0,0,1,10,10,92,1,0,0,1
0,0,0,1,0,0,0,0,1,0,10,10,76,1,0,0,1
0,1,0,0,1,0,0,0,0,0,10,10,128,1,0,0,1
0,0,1,0,0,0,0,0,0,1,10,10,231,1,0,0,1
1,0,1,0,0,0,0,0,1,0,10,10,66,1,0,0,1
0,0,1,0,0,0,1,0,0,0,9,10,119,1,0,1,0
0,1,0,0,0,0,1,0,0,0,10,10,112,1,0,1,0
0,0,1,0,0,0,0,0,1,0,10,10,154,1,0,0,1
5,1,0,0,0,1,0,0,0,0,10,10,148,1,0,1,0
1,1,0,0,0,0,0,1,0,0,10,10,53,1,0,1,0
0,1,0,0,1,0,0,0,0,0,10,8,84,1,0,0,1
0,0,1,0,0,0,0,1,0,0,7,10,138,1,0,1,0
0,0,0,1,1,0,0,0,0,0,10,10,70,1,0,0,1
0,0,1,0,0,0,0,0,1,0,10,10,124,1,0,0,1
1,0,1,0,0,0,0,0,1,0,10,10,109,1,0,0,1
0,0,1,0,0,0,0,1,0,0,7,10,295,1,0,1,0
0,0,1,0,0,1,0,0,0,0,10,10,115,1,0,1,0
0,1,0,0,0,0,0,1,0,0,10,10,67,1,0,1,0
0,0,1,0,0,1,0,0,0,0,10,10,126,1,0,1,0
0,0,1,0,0,0,1,0,0,0,9,10,49,1,0,1,0
0,0,1,0,0,0,0,0,1,0,10,10,58,1,0,0,1
0,0,0,1,1,0,0,0,0,0,10,10,195,1,0,0,1
1,0,1,0,0,0,1,0,0,0,9,10,70,1,0,1,0
0,0,1,0,1,0,0,0,0,0,10,10,135,1,0,0,1
0,0,0,1,0,0,0,1,0,0,10,10,124,1,0,1,0
0,0,1,0,0,0,1,0,0,0,9,10,67,1,0,1,0
1,0,1,0,1,0,0,0,0,0,10,7,211,0,1,0,1
0,0,1,0,0,0,1,0,0,0,9,6,321,1,0,1,0
7,1,0,0,1,0,0,0,0,0,10,10,74,1,0,0,1
0,1,0,0,0,0,0,0,1,0,10,10,69,1,0,0,1
0,0,1,0,0,0,0,0,1,0,10,10,122,1,0,0,1
0,1,0,0,0,0,0,0,0,1,10,10,76,1,0,0,1
0,0,1,0,0,1,0,0,0,0,10,10,117,1,0,1,0
0,1,0,0,0,0,0,0,1,0,10,10,165,1,0,0,1
1,0,1,0,0,0,0,0,1,0,10,10,61,1,0,0,1
0,0,1,0,0,0,1,0,0,0,9,10,89,1,0,1,0
1,0,1,0,0,0,0,0,1,0,10,10,69,1,0,0,1
0,1,0,0,0,0,0,0,0,1,10,10,163,1,0,0,1
2,1,0,0,0,1,0,0,0,0,10,10,61,1,0,1,0
38,0,1,0,1,0,0,0,0,0,10,10,67,1,0,0,1
0,0,0,1,0,0,0,0,1,0,10,10,85,1,0,0,1
0,0,1,0,0,0,1,0,0,0,9,10,88,1,0,1,0
2,0,1,0,0,0,0,0,1,0,10,10,104,1,0,0,1
0,1,0,0,0,1,0,0,0,0,10,10,128,1,0,1,0
0,0,0,1,0,0,0,0,0,1,10,10,204,1,0,0,1
2,0,1,0,0,1,0,0,0,0,10,10,80,1,0,1,0
1,1,0,0,0,0,1,0,0,0,10,10,176,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,115,1,0,1,0
0,1,0,0,0,0,1,0,0,0,10,10,173,1,0,1,0
0,0,1,0,1,0,0,0,0,0,10,10,54,1,0,0,1
3,1,0,0,0,0,0,0,1,0,10,10,86,1,0,0,1
0,0,1,0,0,0,0,0,1,0,10,10,105,1,0,0,1
-1,0,1,0,1,0,0,0,0,0,10,10,92,1,0,0,1
0,0,1,0,1,0,0,0,0,0,10,10,273,1,0,0,1
0,0,0,1,0,0,0,0,0,1,10,10,258,1,0,0,1
0,0,1,0,0,0,1,0,0,0,9,10,69,1,0,1,0
0,1,0,0,1,0,0,0,0,0,10,10,200,1,0,0,1
0,0,1,0,0,0,0,1,0,0,7,10,281,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,55,1,0,1,0
0,1,0,0,0,1,0,0,0,0,10,10,67,1,0,1,0
0,1,0,0,0,0,0,1,0,0,10,10,73,1,0,1,0
0,1,0,0,0,0,0,0,1,0,10,10,81,1,0,0,1
0,0,0,1,0,0,0,0,1,0,10,10,207,1,0,0,1
0,0,1,0,0,1,0,0,0,0,10,10,58,1,0,1,0
0,0,1,0,0,0,1,0,0,0,9,10,122,1,0,1,0
2,0,1,0,1,0,0,0,0,0,10,10,68,1,0,0,1
0,1,0,0,0,0,0,1,0,0,10,10,169,1,0,1,0
7,0,0,1,1,0,0,0,0,0,10,10,115,1,0,0,1
0,0,1,0,0,0,0,1,0,0,7,10,109,1,0,1,0
0,0,1,0,0,0,1,0,0,0,9,10,61,1,0,1,0
0,0,1,0,0,0,0,0,1,0,10,10,63,1,0,0,1
0,0,1,0,0,0,0,0,0,1,10,10,87,1,0,0,1
0,0,1,0,0,0,0,1,0,0,7,10,137,1,0,1,0
5,1,0,0,0,0,0,1,0,0,10,10,83,1,0,1,0
5,0,1,0,0,0,0,0,0,1,10,10,70,1,0,0,1
0,0,1,0,0,0,1,0,0,0,9,10,89,1,0,1,0
0,0,1,0,0,0,1,0,0,0,9,10,95,1,0,1,0
0,1,0,0,0,0,0,1,0,0,10,10,67,1,0,1,0
0,0,1,0,1,0,0,0,0,0,10,10,153,1,0,0,1
0,1,0,0,0,0,0,0,1,0,10,10,97,1,0,0,1
0,0,1,0,1,0,0,0,0,0,10,10,193,1,0,0,1
0,0,1,0,0,0,0,1,0,0,7,10,192,1,0,1,0
0,0,1,0,0,0,0,0,0,1,10,10,114,1,0,0,1
0,1,0,0,1,0,0,0,0,0,10,10,96,1,0,0,1
0,0,1,0,1,0,0,0,0,0,10,10,101,1,0,0,1
0,0,0,1,0,0,0,0,1,0,10,10,266,1,0,0,1
0,1,0,0,0,0,0,0,0,1,10,10,146,1,0,0,1
0,0,1,0,0,0,0,0,1,0,10,10,118,1,0,0,1
0,0,1,0,0,0,0,1,0,0,7,10,87,1,0,1,0
0,0,1,0,0,1,0,0,0,0,10,10,137,1,0,1,0
0,1,0,0,0,0,1,0,0,0,10,10,195,1,0,1,0
0,0,1,0,1,0,0,0,0,0,10,10,56,1,0,0,1
0,0,1,0,1,0,0,0,0,0,10,10,121,1,0,0,1
0,0,0,1,0,0,0,0,1,0,10,10,153,1,0,0,1
6,1,0,0,1,0,0,0,0,0,10,10,85,1,0,0,1
0,1,0,0,0,0,0,1,0,0,10,10,74,1,0,1,0
2,1,0,0,0,1,0,0,0,0,10,10,66,1,0,1,0
0,1,0,0,0,0,1,0,0,0,10,10,234,1,0,1,0
0,0,1,0,0,0,0,0,1,0,10,10,91,1,0,0,1
0,0,1,0,0,1,0,0,0,0,10,10,68,1,0,1,0
0,0,1,0,0,1,0,0,0,0,10,10,132,1,0,1,0
0,0,1,0,0,0,1,0,0,0,9,10,287,1,0,1,0
1,0,1,0,0,0,0,1,0,0,7,10,159,1,0,1,0
1,0,1,0,0,0,0,0,1,0,10,10,56,1,0,0,1
0,0,0,1,0,1,0,0,0,0,10,10,184,1,0,1,0
0,1,0,0,0,0,0,1,0,0,10,10,91,1,0,1,0
0,0,1,0,0,0,0,0,0,1,10,10,107,1,0,0,1
-1,0,0,1,0,0,1,0,0,0,10,10,87,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,133,1,0,1,0
0,1,0,0,0,0,0,0,1,0,10,10,63,1,0,0,1
0,1,0,0,0,0,0,0,0,1,10,10,55,1,0,0,1
0,0,0,1,1,0,0,0,0,0,10,7,79,1,0,0,1
0,1,0,0,0,0,0,0,0,1,10,10,153,1,0,0,1
0,0,0,1,0,0,0,0,1,0,10,10,342,1,0,0,1
0,1,0,0,0,1,0,0,0,0,10,10,178,1,0,1,0
0,0,1,0,1,0,0,0,0,0,10,10,79,1,0,0,1
0,1,0,0,0,1,0,0,0,0,10,10,90,1,0,1,0
0,1,0,0,0,0,0,0,1,0,10,10,111,1,0,0,1
0,0,1,0,0,0,1,0,0,0,9,10,77,1,0,1,0
0,0,0,1,0,0,0,0,0,1,10,10,109,1,0,0,1
5,0,1,0,0,0,0,0,1,0,10,9,92,1,0,0,1
3,0,1,0,1,0,0,0,0,0,10,10,155,1,0,0,1
0,0,1,0,0,0,1,0,0,0,9,10,90,1,0,1,0
0,1,0,0,0,0,0,1,0,0,10,10,54,1,0,1,0
0,0,1,0,0,0,0,0,0,1,10,10,111,1,0,0,1
0,0,1,0,0,0,0,1,0,0,7,10,89,1,0,1,0
0,0,1,0,0,1,0,0,0,0,10,10,126,1,0,1,0
2,0,0,1,0,0,0,0,1,0,10,10,115,1,0,0,1
0,0,1,0,0,0,0,0,0,1,10,10,58,1,0,0,1
0,0,1,0,0,0,0,0,0,1,10,10,101,1,0,0,1
0,1,0,0,0,0,1,0,0,0,10,10,205,1,0,1,0
4,0,1,0,0,0,0,0,1,0,10,10,135,1,0,0,1
-1,1,0,0,1,0,0,0,0,0,10,10,103,1,0,0,1
2,0,1,0,0,0,1,0,0,0,9,10,71,1,0,1,0
0,1,0,0,1,0,0,0,0,0,10,10,197,1,0,0,1
0,1,0,0,0,0,0,1,0,0,10,10,127,1,0,1,0
0,1,0,0,1,0,0,0,0,0,10,10,111,1,0,0,1
0,0,1,0,0,1,0,0,0,0,10,10,99,1,0,1,0
0,0,1,0,0,0,1,0,0,0,9,10,63,1,0,1,0
0,1,0,0,0,1,0,0,0,0,10,10,103,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,141,1,0,1,0
0,1,0,0,1,0,0,0,0,0,10,10,197,1,0,0,1
0,0,1,0,1,0,0,0,0,0,10,10,140,1,0,0,1
0,0,1,0,1,0,0,0,0,0,10,10,106,1,0,0,1
0,0,0,1,0,0,0,1,0,0,10,10,122,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,58,1,0,1,0
0,1,0,0,0,0,0,1,0,0,10,10,197,1,0,1,0
0,0,1,0,0,1,0,0,0,0,10,10,93,1,0,1,0
0,1,0,0,0,1,0,0,0,0,10,10,62,1,0,1,0
0,1,0,0,0,0,0,0,1,0,10,10,147,1,0,0,1
0,0,0,1,0,1,0,0,0,0,10,10,74,1,0,1,0
3,1,0,0,0,0,0,0,1,0,10,10,94,1,0,0,1
0,0,1,0,0,1,0,0,0,0,10,10,134,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,108,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,81,1,0,1,0
0,0,1,0,0,0,0,0,0,1,10,10,70,1,0,0,1
6,0,0,1,0,1,0,0,0,0,10,10,76,1,0,1,0
0,1,0,0,0,1,0,0,0,0,10,10,150,1,0,1,0
2,0,1,0,0,1,0,0,0,0,10,10,111,1,0,1,0
1,0,1,0,0,0,0,1,0,0,7,10,261,1,0,1,0
0,1,0,0,0,0,1,0,0,0,10,10,112,1,0,1,0
3,0,1,0,0,0,0,1,0,0,7,10,154,1,0,1,0
0,1,0,0,0,0,1,0,0,0,10,10,148,1,0,1,0
1,1,0,0,0,0,0,1,0,0,10,10,53,1,0,1,0
1,1,0,0,0,0,0,1,0,0,10,10,84,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,138,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,295,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,115,1,0,1,0
0,0,1,0,1,0,0,0,0,0,10,10,125,1,0,0,1
1,0,1,0,0,0,1,0,0,0,9,10,239,1,0,1,0
12,0,1,0,0,0,0,0,0,1,10,10,78,1,0,0,1
0,0,1,0,0,0,1,0,0,0,9,10,48,1,0,1,0
0,0,1,0,0,1,0,0,0,0,10,1,86,1,0,1,0
0,0,1,0,1,0,0,0,0,0,10,10,143,1,0,0,1
0,0,1,0,0,0,0,0,1,0,10,10,70,1,0,0,1
0,0,1,0,1,0,0,0,0,0,10,10,92,1,0,0,1
